ESTIMULO,PALABRAS,FRECUENCIA,TIEMPO (S),% ASOCIACION,id
plastilina,trabajo,1,"6,41","0,3636",10224
plastilina,maqueta,1,"6,34","0,3636",10225
plastilina,morada,1,"3,12","0,3636",10226
plastilina,pelos,1,"4,53","0,3636",10227
plastilina,habilidad,1,"4,56","0,3636",10228
plastilina,abeja,1,"6,70","0,3636",10229
plastilina,viscosa,1,"5,15","0,3636",10230
plastilina,cajetilla,1,"7,32","0,3636",10231
plastilina,tabla,1,"5,78","0,3636",10232
plastilina,arcilla,1,"6,01","0,3636",10233
plastilina,decorar,1,"5,57","0,3636",10234
plastilina,entretenida,1,"4,78","0,3636",10235
plastilina,pegar,1,"2,68","0,3636",10236
plastilina,grasa,1,"0,00","0,3636",10237
plastilina,medicina,1,"4,23","0,3636",10238
plastilina,dolor,1,"3,40","0,3636",10239
plastilina,sucia,1,"3,65","0,3636",10240
plastilina,ensuciar,1,"6,25","0,3636",10241
plastilina,frágil,1,"5,97","0,3636",10242
plastilina,preescolar,1,"5,18","0,3636",10243
plastilina,útil,1,"5,17","0,3636",10244
plastilina,masa,1,"4,49","0,3636",10245
plastilina,escultura,1,"5,45","0,3636",10246
plastilina,aguada,1,"3,86","0,3636",10247
plastilina,cartulina,1,"7,31","0,3636",10248
plátano,,,,,10249
plátano,fruta,61,"4,57","221,818",10250
plátano,amarillo,47,"4,75","170,909",10251
plátano,potasio,17,"4,98","61,818",10252
plátano,chango,16,"5,68","58,182",10253
plátano,comida,15,"4,54","54,545",10254
plátano,licuado,12,"5,21","43,636",10255
plátano,cáscara,10,"5,12","36,364",10256
plátano,comer,9,"2,85","32,727",10257
plátano,banana,9,"4,74","32,727",10258
plátano,rico,7,"4,88","25,455",10259
plátano,macho,7,"5,41","25,455",10260
plátano,dulce,4,"3,99","14,545",10261
plátano,manzana,4,"3,60","14,545",10262
plátano,cereal,4,"4,62","14,545",10263
plátano,crema,3,"4,42","10,909",10264
plátano,largo,3,"3,59","10,909",10265
plátano,helado,3,"5,01","10,909",10266
plátano,suave,3,"5,98","10,909",10267
plátano,mango,2,"6,08","0,7273",10268
plátano,chocolate,2,"3,66","0,7273",10269
plátano,pantano,2,"6,32","0,7273",10270
plátano,aplastado,2,"5,11","0,7273",10271
plátano,sabor,2,"3,51","0,7273",10272
plátano,desayuno,2,"5,24","0,7273",10273
plátano,fuchi,1,"6,64","0,3636",10274
plátano,pelar,1,"4,73","0,3636",10275
plátano,apto,1,"2,70","0,3636",10276
plátano,naranja,1,"7,11","0,3636",10277
plátano,azúcar,1,"4,29","0,3636",10278
plátano,sótano,1,"8,84","0,3636",10279
plátano,malteada,1,"4,71","0,3636",10280
plátano,campos,1,"4,16","0,3636",10281
plátano,resbalar,1,"3,91","0,3636",10282
plátano,zanahoria,1,"8,78","0,3636",10283
plátano,mosco,1,"8,44","0,3636",10284
plátano,asco,1,"7,79","0,3636",10285
plátano,postre,1,"4,02","0,3636",10286
plátano,saludable,1,"6,45","0,3636",10287
plátano,palo,1,"7,68","0,3636",10288
plátano,caída,1,"3,23","0,3636",10289
plátano,racimo,1,"5,28","0,3636",10290
plátano,verde,1,"4,07","0,3636",10291
plátano,guácala,1,"4,98","0,3636",10292
plátano,pera,1,"2,86","0,3636",10293
plátano,árbol,1,"2,97","0,3636",10294
plátano,nutrición,1,"6,34","0,3636",10295
plátano,alimento,1,"3,40","0,3636",10296
plátano,proteína,1,"5,06","0,3636",10297
plátano,coco,1,"6,26","0,3636",10298
plato,,,,,10299
plato,comida,133,"3,54","438,944",10300
plato,comer,43,"3,35","141,914",10301
plato,sopa,23,"3,59","75,908",10302
plato,cuchara,18,"4,66","59,406",10303
plato,vaso,12,"4,19","39,604",10304
plato,taza,11,"4,20","36,304",10305
plato,hondo,7,"3,28","23,102",10306
plato,mesa,4,"3,44","13,201",10307
plato,redondo,4,"3,51","13,201",10308
plato,tazón,3,"3,56","0,9901",10309
plato,fuerte,3,"4,47","0,9901",10310
plato,limpio,3,"5,04","0,9901",10311
plato,roto,3,"3,93","0,9901",10312
plato,blanco,3,"4,66","0,9901",10313
plato,lleno,2,"3,17","0,6601",10314
plato,servir,2,"4,91","0,6601",10315
plato,cereal,2,"4,04","0,6601",10316
plato,extendido,2,"8,56","0,6601",10317
plato,olla,2,"3,05","0,6601",10318
plato,plata,1,"4,34","0,3300",10319
plato,hambre,1,"6,04","0,3300",10320
plato,millón,1,"7,65","0,3300",10321
plato,recipiente,1,"8,45","0,3300",10322
plato,fiesta,1,"7,44","0,3300",10323
plato,pizza,1,"3,37","0,3300",10324
plato,cubierto,1,"3,48","0,3300",10325
plato,vajilla,1,"4,63","0,3300",10326
plato,guisado,1,"6,40","0,3300",10327
plato,postre,1,"4,59","0,3300",10328
plato,cena,1,"4,82","0,3300",10329
plato,taco,1,"2,87","0,3300",10330
plato,instrumento,1,"3,79","0,3300",10331
plato,romper,1,"4,65","0,3300",10332
plato,tenedor,1,"6,10","0,3300",10333
plato,grande,1,"3,54","0,3300",10334
plato,madera,1,"3,89","0,3300",10335
plato,porcelana,1,"2,29","0,3300",10336
plato,escuela,1,"7,38","0,3300",10337
plato,objeto,1,"4,42","0,3300",10338
playera,,,,,10339
playera,ropa,34,"4,93","123,636",10340
playera,vestir,21,"5,79","76,364",10341
playera,camisa,15,"3,90","54,545",10342
playera,playa,14,"5,26","50,909",10343
playera,pantalón,13,"6,05","47,273",10344
playera,azul,11,"4,84","40,000",10345
playera,cómoda,10,"5,89","36,364",10346
playera,blanca,8,"3,98","29,091",10347
playera,comodidad,7,"5,74","25,455",10348
playera,fresca,7,"5,15","25,455",10349
playera,calor,7,"4,54","25,455",10350
playera,Polo,5,"3,53","18,182",10351
playera,short,5,"5,40","18,182",10352
playera,blusa,5,"4,46","18,182",10353
playera,vestimenta,4,"5,77","14,545",10354
playera,roja,4,"4,87","14,545",10355
playera,joven,4,"4,89","14,545",10356
playera,rosa,3,"3,69","10,909",10357
playera,verde,3,"6,88","10,909",10358
playera,rayas,3,"3,72","10,909",10359
playera,negro,3,"5,40","10,909",10360
playera,informal,2,"4,36","0,7273",10361
playera,ligera,2,"7,73","0,7273",10362
playera,vestido,2,"6,09","0,7273",10363
playera,hombre,2,"3,77","0,7273",10364
playera,mar,2,"4,18","0,7273",10365
playera,tela,2,"8,89","0,7273",10366
playera,niño,2,"8,28","0,7273",10367
playera,deporte,2,"4,66","0,7273",10368
playera,sucia,2,"4,50","0,7273",10369
playera,mangas,2,"4,85","0,7273",10370
playera,suéter,2,"4,39","0,7273",10371
playera,verano,2,"4,70","0,7273",10372
playera,diario,2,"7,85","0,7273",10373
playera,salir,2,"4,54","0,7273",10374
playera,sudor,2,"4,87","0,7273",10375
playera,mujer,1,"3,60","0,3636",10376
playera,cubrir,1,"6,25","0,3636",10377
playera,pegada,1,"3,42","0,3636",10378
playera,calzón,1,"7,57","0,3636",10379
playera,ejercicio,1,"8,62","0,3636",10380
playera,sopa,1,"2,45","0,3636",10381
playera,México,1,"4,04","0,3636",10382
playera,tendedero,1,"9,99","0,3636",10383
playera,nueva,1,"4,11","0,3636",10384
playera,día,1,"3,47","0,3636",10385
playera,chamarra,1,"4,17","0,3636",10386
playera,salida,1,"6,59","0,3636",10387
playera,sudadera,1,"4,43","0,3636",10388
playera,muchacho,1,"6,18","0,3636",10389
playera,arcoiris,1,"4,82","0,3636",10390
playera,cuadros,1,"4,65","0,3636",10391
playera,pants,1,"4,78","0,3636",10392
playera,Calvin Klein,1,"5,23","0,3636",10393
playera,domingo,1,"4,28","0,3636",10394
playera,relajado,1,"6,19","0,3636",10395
playera,zapato,1,"4,67","0,3636",10396
playera,barata,1,"8,41","0,3636",10397
playera,casual,1,"9,03","0,3636",10398
playera,estampado,1,"4,04","0,3636",10399
playera,Lee,1,"5,41","0,3636",10400
playera,mojada,1,"6,01","0,3636",10401
playera,algodón,1,"4,79","0,3636",10402
playera,cosa,1,"2,39","0,3636",10403
playera,diseño,1,"3,12","0,3636",10404
playera,colores,1,"7,27","0,3636",10405
playera,guinda,1,"3,10","0,3636",10406
playera,serigrafía,1,"5,67","0,3636",10407
playera,bañera,1,"8,37","0,3636",10408
playera,cuello,1,"8,10","0,3636",10409
playera,persona,1,"4,21","0,3636",10410
playera,ESCOM,1,"3,96","0,3636",10411
playera,sport,1,"4,41","0,3636",10412
playera,mía,1,"6,34","0,3636",10413
playera,corta,1,"4,96","0,3636",10414
playera,palma,1,"3,28","0,3636",10415
playera,prenda,1,"6,23","0,3636",10416
playera,cigarro,1,"6,01","0,3636",10417
playera,gorra,1,"3,63","0,3636",10418
playera,linda,1,"6,73","0,3636",10419
pluma,,,,,10420
pluma,escribir,112,"3,92","369,637",10421
pluma,lápiz,56,"3,33","184,819",10422
pluma,tinta,23,"3,56","75,908",10423
pluma,ave,12,"4,22","39,604",10424
pluma,negra,12,"3,72","39,604",10425
pluma,escritura,12,"5,14","39,604",10426
pluma,escuela,6,"4,38","19,802",10427
pluma,z,5,"3,64","16,502",10428
pluma,papel,4,"3,52","13,201",10429
pluma,pájaro,4,"3,31","13,201",10430
pluma,cuaderno,4,"4,68","13,201",10431
pluma,pintar,4,"3,22","13,201",10432
pluma,lapicero,3,"4,32","0,9901",10433
pluma,azul,3,"2,72","0,9901",10434
pluma,tarea,2,"4,71","0,6601",10435
pluma,libro,2,"5,45","0,6601",10436
pluma,rosa,2,"2,67","0,6601",10437
pluma,libreta,2,"3,37","0,6601",10438
pluma,roja,2,"1,39","0,6601",10439
pluma,gallina,2,"8,56","0,6601",10440
pluma,bolígrafo,2,"4,99","0,6601",10441
pluma,luna,1,"4,06","0,3300",10442
pluma,arte,1,"6,06","0,3300",10443
pluma,dedos,1,"5,57","0,3300",10444
pluma,reporte,1,"6,19","0,3300",10445
pluma,estudiar,1,"10,01","0,3300",10446
pluma,Mont Blanc,1,"7,40","0,3300",10447
pluma,Bic,1,"2,62","0,3300",10448
pluma,plumón,1,"5,93","0,3300",10449
pluma,escritos,1,"4,25","0,3300",10450
pluma,hoja,1,"5,54","0,3300",10451
pluma,animal,1,"4,93","0,3300",10452
pluma,rayar,1,"3,53","0,3300",10453
pluma,estudiante,1,"3,15","0,3300",10454
pluma,zapato,1,"3,28","0,3300",10455
pluma,mensaje,1,"8,54","0,3300",10456
pluma,plumilla,1,"4,26","0,3300",10457
pluma,ganso,1,"2,82","0,3300",10458
pluma,ala,1,"6,25","0,3300",10459
pluma,nota,1,"2,81","0,3300",10460
pluma,color,1,"7,18","0,3300",10461
pluma,pollo,1,"2,64","0,3300",10462
pluma,instrumento,1,"6,97","0,3300",10463
pluma,mano,1,"2,59","0,3300",10464
pluma,elegante,1,"2,71","0,3300",10465
pluma,letra,1,"9,68","0,3300",10466
pluma,accesorio,1,"7,79","0,3300",10467
pluma,poema,1,"9,99","0,3300",10468
pluma,tenedor,1,"3,87","0,3300",10469
pluma,indispensable,1,"7,98","0,3300",10470
plumones,,,,,10471
plumones,colores,50,"4,04","165,563",10472
plumones,pintar,43,"3,73","142,384",10473
plumones,respirar,38,"4,09","125,828",10474
plumones,escribir,23,"4,82","76,159",10475
plumones,pizarrón,16,"5,27","52,980",10476
plumones,colorear,12,"4,83","39,735",10477
plumones,dibujar,10,"4,89","33,113",10478
plumones,lápiz,10,"4,19","33,113",10479
plumones,rayar,8,"3,85","26,490",10480
plumones,pluma,7,"4,32","23,179",10481
plumones,aire,7,"2,48","23,179",10482
plumones,marcador,6,"4,72","19,868",10483
plumones,dibujo,6,"3,55","19,868",10484
plumones,cigarro,4,"5,20","13,245",10485
plumones,cartel,3,"3,82","0,9934",10486
plumones,pulmones,3,"3,90","0,9934",10487
plumones,marcar,3,"5,10","0,9934",10488
plumones,diseño,2,"4,15","0,6623",10489
plumones,sanos,2,"4,20","0,6623",10490
plumones,remarcar,2,"5,22","0,6623",10491
plumones,bronquios,2,"3,83","0,6623",10492
plumones,tinta,2,"4,24","0,6623",10493
plumones,humo,2,"3,69","0,6623",10494
plumones,negro,2,"3,39","0,6623",10495
plumones,cuaderno,2,"6,02","0,6623",10496
plumones,subrayar,2,"3,95","0,6623",10497
plumones,gruesos,1,"5,82","0,3311",10498
plumones,pelaje,1,"7,59","0,3311",10499
plumones,decorado,1,"9,99","0,3311",10500
plumones,finos,1,"3,60","0,3311",10501
plumones,trabajo,1,"0,00","0,3311",10502
plumones,iluminar,1,"7,03","0,3311",10503
plumones,alveolo,1,"5,40","0,3311",10504
plumones,niño,1,"4,60","0,3311",10505
plumones,rojo,1,"2,36","0,3311",10506
plumones,gritar,1,"3,29","0,3311",10507
plumones,maestro,1,"3,93","0,3311",10508
plumones,papelería,1,"4,60","0,3311",10509
plumones,cuerpo,1,"4,89","0,3311",10510
plumones,expresar,1,"7,18","0,3311",10511
plumones,clase,1,"1,93","0,3311",10512
plumones,riñón,1,"4,07","0,3311",10513
plumones,fumar,1,"2,35","0,3311",10514
plumones,arte,1,"2,54","0,3311",10515
plumones,papel,1,"3,90","0,3311",10516
plumones,hoja,1,"5,48","0,3311",10517
plumones,agua,1,"5,23","0,3311",10518
plumones,permanentes,1,"6,43","0,3311",10519
plumones,delgados,1,"5,21","0,3311",10520
plumones,fumador,1,"4,17","0,3311",10521
plumones,vida,1,"2,12","0,3311",10522
plumones,inservibles,1,"6,35","0,3311",10523
plumones,anotar,1,"3,73","0,3311",10524
plumones,pancarta,1,"3,86","0,3311",10525
policia,,,,,10526
policia,seguridad,56,"4,93","185,431",10527
policia,ladrón,28,"3,75","92,715",10528
policia,corrupto,17,"4,64","56,291",10529
policia,azul,15,"4,00","49,669",10530
policia,patrulla,12,"5,89","39,735",10531
policia,justicia,12,"4,50","39,735",10532
policia,autoridad,11,"4,53","36,424",10533
policia,delincuente,10,"5,40","33,113",10534
policia,corrupción,8,"6,09","26,490",10535
policia,ley,7,"3,72","23,179",10536
policia,malo,7,"3,58","23,179",10537
policia,cárcel,6,"4,57","19,868",10538
policia,cuidar,6,"3,85","19,868",10539
policia,pistola,6,"4,36","19,868",10540
policia,miedo,4,"4,14","13,245",10541
policia,orden,4,"4,57","13,245",10542
policia,calle,4,"4,81","13,245",10543
policia,puerco,3,"6,04","0,9934",10544
policia,peligro,3,"5,78","0,9934",10545
policia,guardia,3,"6,48","0,9934",10546
policia,uniforme,3,"6,72","0,9934",10547
policia,sirena,3,"6,24","0,9934",10548
policia,vigilar,3,"5,01","0,9934",10549
policia,silbato,2,"6,14","0,6623",10550
policia,delito,2,"3,17","0,6623",10551
policia,inseguridad,2,"7,29","0,6623",10552
policia,sombrero,2,"5,03","0,6623",10553
policia,arresto,2,"5,80","0,6623",10554
policia,bombero,2,"5,61","0,6623",10555
policia,tránsito,2,"3,56","0,6623",10556
policia,ratero,2,"4,79","0,6623",10557
policia,inútil,2,"2,07","0,6623",10558
policia,traje azul,2,"5,30","0,6623",10559
policia,peligroso,1,"3,07","0,3311",10560
policia,alarma,1,"9,65","0,3311",10561
policia,estúpido,1,"3,96","0,3311",10562
policia,asco,1,"5,76","0,3311",10563
policia,guardián,1,"4,95","0,3311",10564
policia,vigilante,1,"4,39","0,3311",10565
policia,bonachón,1,"0,00","0,3311",10566
policia,correr,1,"7,18","0,3311",10567
policia,poder,1,"1,65","0,3311",10568
policia,anti diversión,1,"8,06","0,3311",10569
policia,fraude,1,"5,28","0,3311",10570
policia,robo,1,"9,95","0,3311",10571
policia,ayuda,1,"4,10","0,3311",10572
policia,canción,1,"5,78","0,3311",10573
policia,mamá,1,"0,00","0,3311",10574
policia,cuidado,1,"3,28","0,3311",10575
policia,agarrar,1,"4,12","0,3311",10576
policia,estorbo,1,"3,52","0,3311",10577
policia,protección,1,"5,57","0,3311",10578
policia,seguro,1,"5,09","0,3311",10579
policia,confiable,1,"8,09","0,3311",10580
policia,multa,1,"2,97","0,3311",10581
policia,placa,1,"3,64","0,3311",10582
policia,ambulancia,1,"4,74","0,3311",10583
policia,feo,1,"6,06","0,3311",10584
policia,rescate,1,"3,01","0,3311",10585
policia,incrédulo,1,"5,56","0,3311",10586
policia,divertida,1,"8,12","0,3311",10587
policia,problema,1,"2,82","0,3311",10588
policia,arrestar,1,"5,12","0,3311",10589
policia,gorra,1,"2,65","0,3311",10590
policia,bandido,1,"3,00","0,3311",10591
policia,carro,1,"5,17","0,3311",10592
policia,mordida,1,"3,63","0,3311",10593
policia,delincuencia,1,"2,18","0,3311",10594
policia,amable,1,"5,74","0,3311",10595
policia,facilitador,1,"8,03","0,3311",10596
policia,atraco,1,"7,50","0,3311",10597
policia,hombre,1,"5,51","0,3311",10598
policia,sin palabra,1,"7,12","0,3311",10599
policia,bueno,1,"8,51","0,3311",10600
policia,macana,1,"3,53","0,3311",10601
policia,panzón,1,"5,68","0,3311",10602
policia,desagradable,1,"10,01","0,3311",10603
policia,Presidencia,1,"6,73","0,3311",10604
policia,arma,1,"9,43","0,3311",10605
policia,garrocha,1,"4,26","0,3311",10606
policia,robot,1,"5,22","0,3311",10607
pollito,,,,,10608
pollito,amarillo,53,"4,63","192,727",10609
pollito,gallina,48,"5,22","174,546",10610
pollito,comida,14,"4,35","50,909",10611
pollito,huevo,13,"5,02","47,273",10612
pollito,animal,11,"5,55","40,000",10613
pollito,pío,9,"4,04","32,727",10614
pollito,pequeño,8,"4,51","29,091",10615
pollito,ave,8,"4,15","29,091",10616
pollito,granja,8,"4,69","29,091",10617
pollito,tierno,7,"3,72","25,455",10618
pollito,pollo,5,"4,28","18,182",10619
pollito,comer,4,"4,27","14,545",10620
pollito,pájaro,3,"5,06","10,909",10621
pollito,maíz,2,"4,95","0,7273",10622
pollito,ternura,2,"4,87","0,7273",10623
pollito,ala,2,"6,34","0,7273",10624
pollito,bonito,2,"4,20","0,7273",10625
pollito,rancho,2,"4,28","0,7273",10626
pollito,mamá,2,"4,38","0,7273",10627
pollito,bebé,1,"7,66","0,3636",10628
pollito,gallinero,1,"7,39","0,3636",10629
pollito,campo,1,"4,16","0,3636",10630
pollito,especie,1,"3,55","0,3636",10631
pollito,hielo,1,"2,32","0,3636",10632
pollito,Miguel,1,"5,51","0,3636",10633
pollito,plumas,1,"3,91","0,3636",10634
pollito,cerca,1,"4,34","0,3636",10635
pollito,verdura,1,"5,14","0,3636",10636
pollito,lindo,1,"4,96","0,3636",10637
pollito,amor,1,"4,33","0,3636",10638
pollito,pato,1,"0,00","0,3636",10639
pollito,caldo,1,"4,25","0,3636",10640
pollito,rostizado,1,"4,85","0,3636",10641
pollito,débil,1,"5,65","0,3636",10642
pollito,gusano,1,"4,02","0,3636",10643
pollito,mascota,1,"4,07","0,3636",10644
pollito,arena,1,"6,45","0,3636",10645
pollito,plato,1,"6,91","0,3636",10646
pollito,carne,1,"8,73","0,3636",10647
pollito,tina,1,"7,16","0,3636",10648
pollito,feria,1,"4,17","0,3636",10649
pollito,juego,1,"3,99","0,3636",10650
pollito,amigo,1,"5,89","0,3636",10651
pollito,palo,1,"2,33","0,3636",10652
pollito,apellido,1,"0,00","0,3636",10653
pollito,cantar,1,"8,51","0,3636",10654
pollito,feliz,1,"4,87","0,3636",10655
puerta,,,,,10656
puerta,abrir,61,"3,01","201,987",10657
puerta,casa,27,"3,93","89,404",10658
puerta,ventana,20,"4,48","66,225",10659
puerta,entrada,20,"4,66","66,225",10660
puerta,entrar,18,"3,93","59,603",10661
puerta,madera,16,"4,25","52,980",10662
puerta,abierta,15,"3,82","49,669",10663
puerta,cerrada,10,"3,83","33,113",10664
puerta,tocar,9,"2,59","29,801",10665
puerta,cerrar,9,"4,44","29,801",10666
puerta,salida,8,"3,03","26,490",10667
puerta,cuarto,7,"4,87","23,179",10668
puerta,timbre,6,"2,64","19,868",10669
puerta,manija,6,"3,99","19,868",10670
puerta,acceso,5,"4,78","16,556",10671
puerta,chapa,4,"3,03","13,245",10672
puerta,pasar,3,"4,07","0,9934",10673
puerta,habitación,3,"4,84","0,9934",10674
puerta,negra,3,"2,31","0,9934",10675
puerta,oportunidad,3,"3,79","0,9934",10676
puerta,grande,3,"4,58","0,9934",10677
puerta,café,3,"2,60","0,9934",10678
puerta,blanca,2,"3,31","0,6623",10679
puerta,cerrojo,2,"5,33","0,6623",10680
puerta,seguridad,2,"4,20","0,6623",10681
puerta,salir,2,"3,44","0,6623",10682
puerta,calle,2,"2,99","0,6623",10683
puerta,recámara,2,"5,60","0,6623",10684
puerta,emergencia,1,"8,75","0,3311",10685
puerta,percepción,1,"8,10","0,3311",10686
puerta,jalar,1,"4,65","0,3311",10687
puerta,rota,1,"3,31","0,3311",10688
puerta,nuevo,1,"5,15","0,3311",10689
puerta,escuchar,1,"8,53","0,3311",10690
puerta,proteger,1,"3,43","0,3311",10691
puerta,roja,1,"3,62","0,3311",10692
puerta,atravesar,1,"6,25","0,3311",10693
puerta,piso,1,"3,98","0,3311",10694
puerta,llave,1,"4,14","0,3311",10695
puerta,visita,1,"5,40","0,3311",10696
puerta,comedor,1,"2,64","0,3311",10697
puerta,rectángulo,1,"4,32","0,3311",10698
puerta,música,1,"4,17","0,3311",10699
puerta,apertura,1,"3,47","0,3311",10700
puerta,perilla,1,"4,48","0,3311",10701
puerta,libro,1,"2,92","0,3311",10702
puerta,abertura,1,"7,84","0,3311",10703
puerta,obstáculo,1,"2,15","0,3311",10704
puerta,verde,1,"4,35","0,3311",10705
puerta,familia,1,"6,79","0,3311",10706
puerta,separación,1,"6,74","0,3311",10707
puerta,castor,1,"5,09","0,3311",10708
queso,,,,,10709
queso,ratón,53,"3,80","174,918",10710
queso,quesadilla,32,"5,37","105,611",10711
queso,leche,24,"4,62","79,208",10712
queso,comida,21,"3,40","69,307",10713
queso,amarillo,19,"5,24","62,706",10714
queso,vaca,15,"3,52","49,505",10715
queso,manchego,10,"5,31","33,003",10716
queso,Oaxaca,10,"4,37","33,003",10717
queso,blanco,10,"4,40","33,003",10718
queso,rico,9,"2,85","29,703",10719
queso,crema,9,"3,62","29,703",10720
queso,comer,8,"2,65","26,403",10721
queso,lácteo,7,"4,77","23,102",10722
queso,tortilla,6,"5,04","19,802",10723
queso,panela,4,"4,63","13,201",10724
queso,delicioso,3,"3,75","0,9901",10725
queso,fresco,3,"4,34","0,9901",10726
queso,hoyos,3,"4,96","0,9901",10727
queso,enchiladas,2,"3,02","0,6601",10728
queso,taco,2,"4,40","0,6601",10729
queso,jamón,2,"3,04","0,6601",10730
queso,botana,2,"3,86","0,6601",10731
queso,choriqueso,2,"5,86","0,6601",10732
queso,pan,2,"3,31","0,6601",10733
queso,derretido,2,"6,80","0,6601",10734
queso,cheddar,2,"3,67","0,6601",10735
queso,oloroso,2,"4,92","0,6601",10736
queso,rancio,1,"5,02","0,3300",10737
queso,fiesta,1,"3,52","0,3300",10738
queso,torta,1,"10,01","0,3300",10739
queso,grasa,1,"0,00","0,3300",10740
queso,apestoso,1,"4,22","0,3300",10741
queso,parmesano,1,"5,08","0,3300",10742
queso,frijol,1,"6,40","0,3300",10743
